2.905600000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.897600000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.897600000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.897600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.889600000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.905600000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.897600000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.905600000000000000e+04,2.897600000000000000e+04,2.897600000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.897600000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.857600000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.897600000000000000e+04,2.857600000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.779200000000000000e+04,2.712000000000000000e+04,2.622400000000000000e+04,2.486400000000000000e+04,2.364800000000000000e+04,2.212800000000000000e+04,2.075200000000000000e+04,1.955200000000000000e+04,1.841600000000000000e+04,1.739200000000000000e+04,1.619200000000000000e+04,1.528000000000000000e+04,1.472000000000000000e+04,1.417600000000000000e+04,1.340800000000000000e+04,1.366400000000000000e+04,1.340800000000000000e+04,1.334400000000000000e+04,1.334400000000000000e+04,1.403200000000000000e+04,1.446400000000000000e+04,1.465600000000000000e+04,1.489600000000000000e+04,1.521600000000000000e+04,1.560000000000000000e+04,1.601600000000000000e+04,1.619200000000000000e+04,1.646400000000000000e+04,1.678400000000000000e+04,1.707200000000000000e+04,1.764800000000000000e+04,1.764800000000000000e+04,1.819200000000000000e+04,1.856000000000000000e+04,1.883200000000000000e+04,1.915200000000000000e+04,1.947200000000000000e+04,1.980800000000000000e+04,2.008000000000000000e+04,2.028800000000000000e+04,2.048000000000000000e+04,2.060800000000000000e+04,2.088000000000000000e+04,2.124800000000000000e+04,2.176000000000000000e+04,2.176000000000000000e+04,2.195200000000000000e+04,2.206400000000000000e+04,2.219200000000000000e+04,2.238400000000000000e+04,2.244800000000000000e+04,2.289600000000000000e+04,2.300800000000000000e+04,2.320000000000000000e+04,2.324800000000000000e+04,2.324800000000000000e+04,2.377600000000000000e+04,2.364800000000000000e+04,2.392000000000000000e+04,2.400000000000000000e+04,2.446400000000000000e+04,2.404800000000000000e+04,2.438400000000000000e+04,2.438400000000000000e+04,2.464000000000000000e+04,2.464000000000000000e+04,2.473600000000000000e+04,2.473600000000000000e+04,2.507200000000000000e+04,2.516800000000000000e+04,2.531200000000000000e+04,2.558400000000000000e+04,2.577600000000000000e+04,2.568000000000000000e+04,2.563200000000000000e+04,2.577600000000000000e+04,2.611200000000000000e+04,2.584000000000000000e+04,2.611200000000000000e+04,2.603200000000000000e+04,2.622400000000000000e+04,2.628800000000000000e+04,2.636800000000000000e+04,2.628800000000000000e+04,2.651200000000000000e+04,2.651200000000000000e+04,2.651200000000000000e+04,2.651200000000000000e+04,2.664000000000000000e+04,2.670400000000000000e+04,2.664000000000000000e+04,2.684800000000000000e+04,2.676800000000000000e+04,2.684800000000000000e+04,2.676800000000000000e+04,2.699200000000000000e+04,2.692800000000000000e+04,2.712000000000000000e+04,2.739200000000000000e+04,2.726400000000000000e+04,2.732800000000000000e+04,2.747200000000000000e+04,2.705600000000000000e+04,2.732800000000000000e+04,2.747200000000000000e+04,2.747200000000000000e+04,2.760000000000000000e+04,2.785600000000000000e+04,2.747200000000000000e+04,2.774400000000000000e+04,2.779200000000000000e+04,2.779200000000000000e+04,2.785600000000000000e+04,2.792000000000000000e+04,2.792000000000000000e+04,2.800000000000000000e+04,2.800000000000000000e+04,2.792000000000000000e+04,2.800000000000000000e+04,2.806400000000000000e+04,2.811200000000000000e+04,2.800000000000000000e+04,2.825600000000000000e+04,2.825600000000000000e+04,2.832000000000000000e+04,2.825600000000000000e+04,2.819200000000000000e+04,2.825600000000000000e+04,2.811200000000000000e+04,2.832000000000000000e+04,2.825600000000000000e+04,2.832000000000000000e+04,2.832000000000000000e+04,2.844800000000000000e+04,2.844800000000000000e+04,2.836800000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.844800000000000000e+04,2.844800000000000000e+04,2.836800000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.836800000000000000e+04,2.836800000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.825600000000000000e+04,2.844800000000000000e+04,2.857600000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.844800000000000000e+04,2.844800000000000000e+04,2.852800000000000000e+04,2.844800000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.897600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.844800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.844800000000000000e+04,2.857600000000000000e+04,2.844800000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.844800000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.889600000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.889600000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.889600000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.889600000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.857600000000000000e+04,2.889600000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.884800000000000000e+04,2.897600000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.844800000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.912000000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.897600000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.889600000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.857600000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.844800000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.889600000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.852800000000000000e+04,2.852800000000000000e+04,2.897600000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.884800000000000000e+04,2.878400000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.912000000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.825600000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.852800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.862400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.884800000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.844800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.897600000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.878400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.878400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.862400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.857600000000000000e+04,2.852800000000000000e+04,2.878400000000000000e+04,2.870400000000000000e+04,2.884800000000000000e+04,2.870400000000000000e+04,2.889600000000000000e+04,2.870400000000000000e+04,2.878400000000000000e+04
